species,specimen_number,eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy
4,3,0.73429,1.5069,0.40826999999999997,0.9451799999999999,1.0,0.62558,0.014987,0.040879,0.038113,0.092188,0.0084269,0.0017772999999999999,0.00047378,1.335
4,4,0.64161,1.3004,0.31556,0.93324,0.97895,0.65487,0.017963,0.058728999999999996,0.030897000000000004,0.08221,0.006713200000000001,0.0014678,0.00029878,1.2359
4,5,0.64056,1.3166,0.28615999999999997,0.9705299999999999,0.99649,0.77183,0.0091632,0.015281,0.020413,0.065575,0.0042817,0.00089749,0.00020433,0.86218
4,6,0.74242,1.5529,0.38804,0.95593,0.99474,0.68188,0.012903999999999999,0.030306,0.020679,0.064242,0.0041101,0.00079505,0.00026812,0.87687
4,7,0.39289,1.1286,0.17039,0.96405,1.0,0.7940699999999999,0.011761,0.025176,0.025409,0.078211,0.0060798,0.0015299,0.00015762,1.0326
4,8,0.53017,1.2503,0.23254,0.9733700000000001,1.0,0.8270299999999999,0.006626300000000001,0.0079913,0.048541,0.10941,0.011828,0.0027809,0.00048839,1.5452
5,1,0.87844,1.8096,0.63151,0.8392299999999999,0.8368399999999999,0.37688,0.043563,0.34539000000000003,0.045468,0.12554,0.015515000000000001,0.0051589,0.00022842,1.1374
5,2,0.88075,1.736,0.58345,0.83383,0.9175399999999999,0.41551000000000005,0.040582,0.29973,0.035786,0.10047,0.0099932,0.002759,0.00025802,1.0952
5,3,0.86545,1.8803,0.62039,0.8244299999999999,0.85439,0.33077,0.047,0.40204,0.039518,0.1157,0.01321,0.004240600000000001,0.00020084,1.0136
5,4,0.93671,2.4151,0.7298,0.81793,0.8649100000000001,0.33439,0.080539,1.1805,0.048722,0.12050999999999999,0.014313999999999999,0.003998300000000001,0.00037216,1.3083
5,5,0.92676,2.222,0.6558,0.82432,0.89474,0.35618,0.038012,0.26298,0.05998099999999999,0.14901,0.021723,0.007525100000000001,0.00028398,1.3530000000000002
5,6,0.9094399999999999,2.1139,0.69555,0.8087300000000001,0.8526299999999999,0.31039,0.047267,0.40663,0.039445999999999995,0.10517,0.010939,0.0028913,0.00029366,1.1602
5,7,0.8949299999999999,2.0494,0.64925,0.81682,0.83509,0.35318,0.049955,0.45418000000000003,0.041808,0.12036,0.014280000000000001,0.0048007,0.00017096,1.0962
5,8,0.9361299999999999,2.3898,0.67175,0.84434,0.9052600000000001,0.37006999999999995,0.039277,0.28076999999999996,0.048447000000000004,0.11955,0.014091,0.0037887,0.00042459,1.2593
5,9,0.8817200000000001,1.774,0.63974,0.8499,0.8736799999999999,0.34354,0.051775999999999996,0.4879,0.061029999999999994,0.1519,0.022553999999999998,0.0080813,0.00025039,1.3805
5,10,0.86224,1.7434,0.62464,0.85754,0.8929799999999999,0.32238,0.050792000000000004,0.46952,0.064428,0.16335,0.025988999999999998,0.010189,0.00023873,1.3343
5,11,0.82268,1.6657,0.59909,0.84493,0.85614,0.32056,0.048803,0.43348000000000003,0.079282,0.18571,0.033338,0.013522999999999999,0.00027502,1.5377
5,12,0.82135,1.6035,0.6025,0.8498100000000001,0.87544,0.31304,0.056079,0.5723600000000001,0.069239,0.16319,0.025939999999999998,0.0092918,0.00032134,1.4686
6,1,0.46348,1.0544,0.72231,0.63754,0.47544,0.20039,0.14864000000000002,4.0212,0.010917,0.05349400000000001,0.0028534000000000003,0.00087543,2.9594e-05,0.53199
6,2,0.50784,1.0544,0.623,0.73625,0.59649,0.27687,0.13296,3.2176,0.014816,0.067044,0.0044748,0.0013737,3.792e-05,0.5211399999999999
6,3,0.47728000000000004,1.2115,0.68343,0.76364,0.56667,0.23895999999999998,0.10747000000000001,2.1022,0.024036000000000002,0.080623,0.0064581000000000005,0.0018312,0.00010648,0.90702
6,4,0.5274399999999999,1.0419,0.51662,0.7720100000000001,0.84211,0.33784000000000003,0.11438,2.3811,0.0254,0.08204700000000001,0.0066868,0.0017982,0.00012196,0.9440000000000001
6,5,0.50964,1.2067,0.70618,0.72175,0.56491,0.21009,0.11264,2.3093,0.021181000000000002,0.08030599999999999,0.0064077,0.0020323,6.582800000000001e-05,0.73274
6,6,0.63965,1.2323,0.60663,0.77037,0.62105,0.24135,0.12437999999999999,2.8155,0.025438,0.096215,0.0091723,0.0034208,5.1566e-05,0.7519399999999999
6,7,0.7184699999999999,1.2291,0.693,0.75574,0.66667,0.26004,0.09882300000000001,1.7774,0.021217,0.073201,0.0053299,0.0013612,0.00012452,0.79862
6,8,0.47815,1.1032,0.52998,0.8165399999999999,0.8193,0.33753,0.11547,2.4268,0.0068590000000000005,0.042071,0.0017668,0.00047564,1.4404000000000001e-05,0.30832
7,1,0.8488600000000001,1.7011,0.5348,0.81465,0.9701799999999999,0.37276,0.035424000000000004,0.22838000000000003,0.038846,0.1192,0.014009,0.0057424,0.00010856,1.2269
7,2,0.83755,1.5634,0.5332899999999999,0.7669699999999999,0.95088,0.27825,0.039592,0.28528000000000003,0.023152000000000002,0.087838,0.007656399999999999,0.0028187,5.6309e-05,0.8079
7,3,0.84315,1.8134,0.54611,0.84406,0.96667,0.49437,0.038508999999999995,0.2699,0.054653,0.14411,0.020345,0.0082654,0.00016275,1.495
7,4,0.8260200000000001,1.6637,0.49244,0.8862,0.99298,0.5713600000000001,0.022152,0.089306,0.034444,0.1012,0.010138,0.0030708000000000003,0.00016513,1.1047
7,5,0.8648600000000001,1.7986,0.55606,0.87745,0.9701799999999999,0.52669,0.029555,0.15897999999999998,0.027882999999999998,0.09286599999999999,0.0085504,0.0031577,0.00012091,0.9961
7,6,0.8456299999999999,1.7418,0.49818,0.92748,1.0,0.6230100000000001,0.014708,0.039374,0.025028,0.077667,0.005995899999999999,0.002105,0.00029619,1.1899
7,7,0.8716299999999999,2.0659,0.5533899999999999,0.94868,1.0,0.60231,0.031671,0.18255,0.049706,0.1344,0.017741999999999997,0.0066921,0.00016133,1.4016
7,8,0.86587,1.9999,0.52725,0.97215,0.99474,0.67283,0.009295600000000001,0.015726,0.021192,0.073946,0.0054383,0.0014673,0.00015488,0.78201
7,9,0.82373,1.6421,0.47458,0.85777,0.98421,0.50374,0.020049,0.073157,0.018698,0.075567,0.005678,0.0023517,8.791e-05,0.7658
7,10,0.84285,1.8572,0.51931,0.9133899999999999,0.97544,0.60526,0.028734,0.15027000000000001,0.038283,0.1156,0.013186000000000002,0.0048867,0.00012558,1.1185
8,1,0.9850200000000001,6.0596,0.8361200000000001,0.9762799999999999,0.98772,0.31546,0.023219999999999998,0.098133,0.03683,0.10661,0.011238,0.0032908,0.00022206,1.0185
8,2,0.98487,6.0229,0.8362799999999999,0.9652200000000001,1.0,0.29509,0.024666999999999998,0.11074,0.0303,0.097095,0.0093394,0.0027833000000000003,0.00018341,0.85025
8,3,0.9885299999999999,6.627999999999999,0.8492799999999999,0.9686100000000001,0.97719,0.27716999999999997,0.029032,0.1534,0.032722,0.10282999999999999,0.010462,0.0033387,0.00013116,0.94985
8,4,0.98326,5.8308,0.82878,0.9648899999999999,1.0,0.30777,0.014672,0.039178,0.019278,0.07311799999999999,0.0053178,0.0014657,9.788200000000001e-05,0.66403
8,5,0.98592,6.0269,0.8388399999999999,0.9602700000000001,0.9684200000000001,0.28345,0.025004,0.11379,0.021226,0.08086900000000001,0.0064972,0.001957,9.164600000000001e-05,0.6483899999999999
8,6,0.98695,6.2904,0.84124,0.97085,1.0,0.29288000000000003,0.023221000000000002,0.09813999999999999,0.025858999999999997,0.089821,0.0080032,0.0024919,9.7883e-05,0.8112
8,7,0.9871700000000001,6.5173,0.84726,0.96846,1.0,0.28899,0.022056,0.08854,0.042124,0.11842000000000001,0.013829,0.004381800000000001,0.00020215,1.0979999999999999
8,8,0.98361,5.8719,0.82847,0.95488,0.98421,0.32134,0.040164,0.29359,0.039243,0.11622,0.013327,0.0043872,0.00019465,1.0006
8,9,0.9864299999999999,6.1273,0.8473700000000001,0.9527399999999999,0.89649,0.29982,0.019421,0.068643,0.028986,0.09564199999999999,0.0090645,0.0027526,0.00014425,0.82529
8,10,0.986,6.1763,0.83942,0.9783700000000001,0.99298,0.31606999999999996,0.011769,0.025208,0.051048,0.13524,0.017961,0.0060176000000000006,0.0003128,1.166
8,11,0.98824,7.142,0.86069,0.96683,0.99474,0.26950999999999997,0.021697,0.08567999999999999,0.024361,0.087108,0.0075307,0.0023055,9.7934e-05,0.7396
9,1,0.47821,1.2059,0.34976,0.9037799999999999,0.99649,0.51298,0.030166000000000002,0.16560999999999998,0.082509,0.17347,0.029213,0.0093049,0.00067871,1.5956
9,2,0.5394100000000001,1.278,0.32286,0.9179299999999999,0.9736799999999999,0.63545,0.034884,0.22146999999999997,0.06096699999999999,0.15124,0.022362,0.0076389,0.00043953,1.2541
9,3,0.54833,1.2733,0.31093000000000004,0.93409,0.99825,0.59707,0.017966,0.058744000000000005,0.043685,0.12505,0.015397,0.0051037,0.00042441,0.9461700000000001
9,4,0.58938,1.3232,0.40145,0.8900899999999999,0.98421,0.43977,0.047907,0.4177,0.11488,0.19211,0.035592,0.009183799999999999,0.0015424000000000002,2.1004
9,5,0.64803,1.392,0.41362,0.8975200000000001,0.96316,0.5089199999999999,0.026737,0.1301,0.058284,0.15033,0.022099,0.0078269,0.00036426,1.1840000000000002
9,6,0.5402899999999999,1.2759,0.36991999999999997,0.88831,0.97719,0.54283,0.028138,0.1441,0.051553999999999996,0.14256,0.019916999999999997,0.0074501,0.00020354,1.1427
9,7,0.4309,1.2825,0.38769000000000003,0.85341,0.96667,0.46203999999999995,0.052403,0.49978999999999996,0.067688,0.16197999999999999,0.025566,0.0091042,0.00043085,1.3596
9,8,0.4659,1.2195,0.27095,0.9443299999999999,1.0,0.66599,0.013322,0.032299,0.024332,0.10405,0.010709999999999999,0.0047135,4.6306999999999996e-05,0.56447
9,9,0.4867,1.2165,0.37690999999999997,0.90161,0.99474,0.54006,0.032181,0.18848,0.098716,0.18377000000000002,0.03267,0.009529000000000001,0.00095661,1.9018
9,10,0.46098,1.2199,0.32966999999999996,0.90459,1.0,0.56329,0.027061,0.13327999999999998,0.09215599999999999,0.18249,0.03223,0.010076,0.00090962,1.7156
9,11,0.7308600000000001,1.5285,0.46455,0.8729100000000001,0.97193,0.4865,0.034289,0.21399,0.028980000000000002,0.10191,0.01028,0.0035859000000000004,0.00010051,0.76676
9,12,0.51577,1.2902,0.32454,0.9208,0.99474,0.62017,0.023879,0.10378,0.047501,0.12228,0.014731999999999999,0.0042128999999999995,0.00056945,1.1232
9,13,0.59837,1.3539,0.35704,0.93647,0.99825,0.64448,0.019818000000000002,0.071484,0.045326,0.13137000000000001,0.016966,0.0059817,0.0003532,0.9368200000000001
9,14,0.5511199999999999,1.2821,0.39683,0.88375,0.99649,0.49491999999999997,0.030576,0.17015,0.062015,0.14620999999999998,0.02093,0.0063685,0.00067747,1.2659
10,1,0.44941000000000003,1.1374,0.38458000000000003,0.90736,0.9736799999999999,0.54595,0.047809,0.41601000000000005,0.11385,0.18608,0.033467000000000004,0.0082395,0.0012682000000000001,2.2422
10,2,0.46726999999999996,1.1876,0.36748000000000003,0.9154200000000001,0.97719,0.57995,0.051335000000000006,0.47962,0.13764,0.18732000000000001,0.033899,0.0061636,0.0029358,2.5551
10,3,0.55362,1.2438,0.39516999999999997,0.9109200000000001,0.97193,0.51113,0.046323,0.39055,0.08315399999999999,0.17465,0.0296,0.0094574,0.00074607,1.5807
10,4,0.32175,1.1782,0.32151,0.9180299999999999,0.97544,0.58719,0.045933,0.384,0.076818,0.14622000000000002,0.020931,0.0048174,0.0014091,1.6749
10,5,0.6441399999999999,1.37,0.42696999999999996,0.9145700000000001,0.96491,0.44764,0.055411,0.55882,0.1203,0.19149000000000002,0.035373,0.0084315,0.0018137000000000001,2.2137
10,6,0.55977,1.3442,0.34301,0.9298,0.97544,0.5787899999999999,0.053564,0.52218,0.14905,0.25543000000000005,0.061249,0.023809999999999998,0.00059701,2.4130000000000003
10,7,0.5011399999999999,1.2499,0.30101,0.9447700000000001,0.9807,0.6743,0.0494,0.44415,0.096252,0.23034000000000002,0.050381999999999996,0.025876999999999997,0.00026934,1.4463
10,8,0.23041,1.1294,0.25495999999999996,0.94201,0.9736799999999999,0.6084,0.040722,0.3018,0.10957,0.23571,0.052636,0.02418,0.00042353,1.6648
10,9,0.46093999999999996,1.1366,0.22905,0.95565,0.97544,0.71234,0.038286,0.26678,0.11753,0.22041,0.046329,0.016554,0.00064766,1.9866
10,10,0.54913,1.2769,0.31283,0.93889,0.9912299999999999,0.5933,0.041539,0.31404,0.15188,0.2605,0.06355,0.023790000000000002,0.000843,2.2030000000000003
10,11,0.32168,1.1127,0.27055,0.95426,0.99298,0.70006,0.05426,0.53584,0.10967,0.21506999999999998,0.044212,0.016252000000000003,0.00061195,1.8452
10,12,0.38564,1.0471,0.23328000000000002,0.95176,0.9736799999999999,0.6710699999999999,0.050832,0.47028000000000003,0.13563,0.24744000000000002,0.057692999999999994,0.022000000000000002,0.00086835,1.9757
10,13,0.36127,1.0573,0.26213000000000003,0.9392299999999999,0.96667,0.59302,0.04962,0.44811000000000006,0.19067,0.28081,0.073089,0.023825,0.0012500999999999999,2.6604
11,1,0.51247,1.1116,0.6562600000000001,0.57724,0.5929800000000001,0.16867000000000001,0.11187000000000001,2.2776,0.016000999999999998,0.061238,0.0037360999999999996,0.00087861,0.00010284,0.6508
11,2,0.54893,1.1111,0.63983,0.56623,0.6,0.15743,0.13080999999999998,3.1143,0.021231,0.079722,0.0063155,0.0019123,7.3919e-05,0.71949
11,3,0.43425,1.095,0.68828,0.52398,0.5421100000000001,0.15395999999999999,0.13760999999999998,3.4462,0.021147,0.073202,0.0053299,0.00134,0.00016376,0.7549600000000001
11,4,0.38500999999999996,1.0656,0.63042,0.51223,0.59123,0.13705,0.12292,2.7498,0.033373,0.09890700000000001,0.0096879,0.0027872,0.00021426,1.0015
11,5,0.26758000000000004,1.1316,0.60128,0.54301,0.77368,0.20310999999999998,0.15354,4.2904,0.017945,0.07145,0.0050792,0.0014652,7.2478e-05,0.63273
11,6,0.24465,1.047,0.60511,0.56524,0.79474,0.21788000000000002,0.12522,2.8539999999999996,0.037594999999999996,0.127,0.015874,0.006587000000000001,0.00010798,0.8331
11,7,0.39092,1.087,0.68174,0.50961,0.6614,0.15361,0.14082,3.6093,0.028638,0.089135,0.0078824,0.0021177,0.00021044,0.9008200000000001
11,8,0.4042,1.0965,0.65899,0.52833,0.68421,0.1771,0.13017,3.0837,0.029057,0.096836,0.0092902,0.0028927,0.00012649999999999998,0.82383
11,9,0.50692,1.127,0.67203,0.5302399999999999,0.75263,0.16792,0.13005999999999998,3.0788,0.015279,0.057592,0.0033058999999999996,0.00072847,0.00010983,0.67289
11,10,0.47565,1.0656,0.69172,0.5233,0.49649,0.14132999999999998,0.12987,3.0697,0.023977000000000002,0.0842,0.007039699999999999,0.0020845,0.00011284,0.77399
11,11,0.52382,1.1117,0.67175,0.54701,0.6298199999999999,0.15157,0.13674,3.4028,0.026434,0.085792,0.007306399999999999,0.0021373,0.00016583,0.9051299999999999
11,12,0.36462,1.0811,0.67755,0.49041999999999997,0.68772,0.14118,0.1243,2.8118,0.037866000000000004,0.11692000000000001,0.013484999999999999,0.0046475,0.00017690000000000002,0.9229
11,13,0.52212,1.1191,0.7098800000000001,0.50678,0.64912,0.1412,0.13192,3.1674,0.025478,0.085964,0.007335600000000001,0.0021793000000000003,0.0001485,0.82809
11,14,0.38203000000000004,1.0405,0.6901,0.48549,0.63684,0.13165,0.11852,2.5565,0.027997,0.093312,0.008631999999999999,0.0026590999999999997,0.00012469,0.8499399999999999
11,15,0.27123,1.0959999999999999,0.68075,0.49446,0.53684,0.13088,0.12815,2.9887,0.021943,0.072882,0.0052838,0.0013390999999999998,0.00022058,0.80402
11,16,0.44882,1.0118,0.6301,0.57134,0.81053,0.16187,0.11115,2.2486,0.027308999999999996,0.088889,0.0078393,0.0022734,0.00017545,0.86
12,1,0.88374,2.4765,0.6138899999999999,0.8581,0.98246,0.40448,0.054511000000000004,0.54081,0.06489,0.14657,0.021032,0.0067378,0.00037204,1.6461
12,2,0.91579,2.5959,0.6302300000000001,0.9497700000000001,1.0,0.4976,0.024404,0.10839000000000001,0.067044,0.1528,0.022813999999999997,0.0075708,0.00031405,1.6221
12,3,0.8286600000000001,1.9848,0.50917,0.9418,0.99825,0.55942,0.025524,0.11857000000000001,0.080103,0.16692,0.027107,0.008654799999999999,0.00042649999999999996,1.8038
12,4,0.8786299999999999,2.4734,0.60898,0.87869,0.9912299999999999,0.45758000000000004,0.056994,0.59119,0.076471,0.16369,0.026095,0.008748200000000001,0.00034348,1.8363
12,5,0.92876,2.8218,0.66081,0.93335,0.97544,0.43699,0.046152,0.38766999999999996,0.050806,0.13408,0.017661000000000003,0.006442100000000001,0.00017937,1.4027
12,6,0.9109299999999999,2.6184,0.63236,0.92868,0.9912299999999999,0.51584,0.021091,0.080956,0.05094,0.12675999999999998,0.015815,0.004713800000000001,0.00031804,1.3323
12,7,0.92479,2.5638,0.62255,0.96226,0.97895,0.57504,0.009792700000000001,0.017453,0.026156,0.10029,0.009958,0.0040505,4.4661000000000005e-05,0.77718
12,8,0.9003700000000001,2.3499,0.60125,0.9371299999999999,0.98421,0.46171999999999996,0.03166,0.18242,0.096235,0.18081,0.031658,0.0105,0.00050824,2.3052
12,9,0.8728,2.3151,0.5875100000000001,0.9071600000000001,0.98772,0.45257,0.058029,0.61287,0.07597000000000001,0.17378,0.029313,0.011448,0.00025642,1.6895
12,10,0.9337700000000001,2.8883,0.66665,0.9302600000000001,0.96316,0.43032,0.035710000000000006,0.23209000000000002,0.047675,0.12917,0.016412,0.0057866,0.00016113,1.321
12,11,0.88185,2.1732,0.57028,0.9301299999999999,0.99825,0.45014,0.049062,0.43809,0.072246,0.16601,0.02682,0.010288,0.0002503,1.7405
12,12,0.87259,2.1845,0.56922,0.9396899999999999,0.99474,0.5261100000000001,0.044598,0.36199000000000003,0.060388,0.14227,0.019839,0.0062705,0.00031494,1.4969
13,1,0.71763,1.5041,0.33723000000000003,0.98803,1.0,0.82342,0.0040421,0.0029736,0.050064,0.12542,0.015486000000000002,0.0046629,0.00027091,1.3598
13,2,0.7328100000000001,1.5437,0.36230999999999997,0.98616,1.0,0.79359,0.005259300000000001,0.0050342,0.046731,0.1203,0.014265,0.0041563,0.00026442,1.2681
13,3,0.75285,1.5603,0.38474,0.98701,0.99649,0.78037,0.004611,0.0038695,0.046705,0.11723,0.013556,0.0038164,0.00028371,1.3539
13,4,0.73935,1.5319,0.34986999999999996,0.9847899999999999,1.0,0.81067,0.0078078999999999996,0.011095,0.027888,0.11472,0.01299,0.0060166,5.0098e-05,0.59895
13,5,0.63969,1.3612,0.28845,0.9873799999999999,1.0,0.82125,0.004231800000000001,0.0032593000000000006,0.080446,0.15813,0.024394,0.0066506000000000004,0.00067629,1.8274
13,6,0.62033,1.3105,0.26311999999999997,0.98535,1.0,0.82478,0.0049896,0.004531100000000001,0.070042,0.14655,0.021025,0.0058018,0.00053019,1.705
13,7,0.64536,1.3743,0.28162,0.98646,1.0,0.8449399999999999,0.005427,0.0053602,0.026853,0.085949,0.007333,0.0020334,0.00012813,0.94296
13,8,0.70115,1.4925,0.34048,0.98262,1.0,0.78473,0.0061511000000000005,0.0068861999999999994,0.08405,0.17102,0.028418000000000002,0.008772499999999999,0.00052855,1.7782
13,9,0.70275,1.5016,0.34772,0.9877600000000001,0.99825,0.80848,0.0037534,0.002564,0.055512,0.12613,0.015659,0.0040219999999999995,0.00050106,1.4395
13,10,0.69686,1.4507,0.33575,0.9851,1.0,0.80461,0.0036582,0.0024356,0.038211,0.10889000000000001,0.011717,0.0035810000000000004,0.00016657,1.1363
13,11,0.66351,1.4024,0.31179,0.98529,1.0,0.81091,0.0068704,0.008590700000000001,0.06820599999999999,0.13895,0.018940000000000002,0.0049098,0.00062422,1.7727
13,12,0.67362,1.3988,0.30608,0.98301,1.0,0.79998,0.0087621,0.013973,0.1196,0.17804,0.030726,0.006319699999999999,0.0016787,2.5094
13,13,0.6431399999999999,1.3574,0.28063,0.98631,0.99825,0.81381,0.0052732,0.005060800000000001,0.05853099999999999,0.13108,0.016891999999999997,0.0044631,0.00048306,1.5136
14,1,0.9129799999999999,2.455,0.61097,0.9697899999999999,0.99825,0.5621,0.0095958,0.016758000000000002,0.090447,0.1871,0.033823,0.0115,0.0005639999999999999,1.6879
14,2,0.9136,2.5213,0.61341,0.9722700000000001,1.0,0.56248,0.0078474,0.011208,0.068427,0.14325,0.020108,0.0055763,0.00057194,1.7187
14,3,0.91355,2.457,0.6110800000000001,0.97034,0.97544,0.5645,0.0077028999999999995,0.010799,0.092547,0.18786,0.034088,0.011708,0.00046097,1.8501
14,4,0.9137799999999999,2.4132,0.6036199999999999,0.9661799999999999,0.99649,0.56153,0.0091377,0.015197,0.10604000000000001,0.20315999999999998,0.039637,0.013227000000000001,0.00072984,1.8526
14,5,0.8589700000000001,1.9723,0.5143399999999999,0.9740700000000001,0.99825,0.6792,0.006839199999999999,0.008512899999999999,0.046518000000000004,0.13848,0.018816,0.007389799999999999,0.00015454,1.014
14,6,0.91296,2.4862,0.62315,0.96188,1.0,0.51041,0.010684,0.020775,0.064539,0.13677999999999998,0.018365,0.0048636,0.00052757,1.6875
